lat,lon,wind_speed
41.47201874773522,-8.357177317806828,2.1681182
41.47201874773522,-8.354677317806829,1.8136783
41.47201874773522,-8.352177317806827,1.6853111
41.47201874773522,-8.349677317806828,1.5992229
41.47201874773522,-8.347177317806828,2.0520537
41.47201874773522,-8.344677317806827,2.2837381
41.47201874773522,-8.342177317806827,2.2837381
41.47201874773522,-8.339677317806828,2.3799794
41.47201874773522,-8.337177317806827,1.8865433
41.47201874773522,-8.334677317806827,1.6473616
41.47201874773522,-8.332177317806828,1.6866148
41.47201874773522,-8.329677317806826,1.8131245
41.47201874773522,-8.327177317806827,1.8131245
41.47201874773522,-8.324677317806827,1.9287691
41.47201874773522,-8.322177317806826,1.6559037
41.47201874773522,-8.319677317806827,1.6997654
41.47201874773522,-8.317177317806827,1.7234236
41.47201874773522,-8.314677317806826,2.1960607
41.47201874773522,-8.312177317806826,2.1960607
41.47201874773522,-8.309677317806827,2.3591702
41.47201874773522,-8.307177317806826,2.390819
41.47201874773522,-8.304677317806826,3.2060125
41.47201874773522,-8.302177317806825,3.060934
41.47201874773522,-8.299677317806825,4.0502443
41.47201874773522,-8.297177317806826,4.0502443
41.47201874773522,-8.294677317806824,3.4417305
41.47201874773522,-8.292177317806825,2.8727043
41.47201874773522,-8.289677317806825,2.1505842
41.47201874773522,-8.287177317806824,2.7886355
41.47201874773522,-8.284677317806825,2.307623
41.47201874773522,-8.282177317806825,2.307623
41.47201874773522,-8.279677317806824,2.062811
41.47201874773522,-8.277177317806824,2.208134
41.47201874773522,-8.274677317806825,2.0530927
41.47201874773522,-8.272177317806824,2.1160374
41.47201874773522,-8.269677317806824,2.1467915
41.47201874773522,-8.267177317806825,2.1467915
41.47201874773522,-8.264677317806823,2.4567459
41.47201874773522,-8.262177317806824,2.746952
41.47201874773522,-8.259677317806823,3.1311927
41.47201874773522,-8.257177317806823,2.7236586
41.47201874773522,-8.254677317806824,1.9321885
41.47201874773522,-8.252177317806822,1.9321885
41.47201874773522,-8.249677317806823,2.156991
41.47201874773522,-8.247177317806823,3.2420268
41.47201874773522,-8.244677317806822,2.82767
41.47201874773522,-8.242177317806823,3.087252
41.47201874773522,-8.239677317806823,2.456867
41.47201874773522,-8.237177317806822,2.456867
41.47201874773522,-8.234677317806822,3.1959672
41.47201874773522,-8.232177317806823,4.1806946
41.47201874773522,-8.229677317806821,3.2079148
41.47201874773522,-8.227177317806822,3.2094796
41.47201874773522,-8.224677317806822,3.8736293
41.47201874773522,-8.222177317806821,3.8736293
41.47201874773522,-8.219677317806822,4.53684
41.47201874773522,-8.217177317806822,4.240548
41.47201874773522,-8.21467731780682,3.4656694
41.47201874773522,-8.212177317806821,3.355959
41.47201874773522,-8.209677317806822,3.5436966
41.47201874773522,-8.20717731780682,3.5436966
41.47201874773522,-8.204677317806821,3.3655396
41.47201874773522,-8.20217731780682,3.9030714
41.47201874773522,-8.19967731780682,3.8701346
41.47201874773522,-8.19717731780682,3.0749192
41.47201874773522,-8.19467731780682,2.9072733
41.47201874773522,-8.19217731780682,2.9072733
41.47201874773522,-8.18967731780682,2.319286
41.47201874773522,-8.18717731780682,2.5075638
41.47201874773522,-8.18467731780682,1.8262438
41.47201874773522,-8.18217731780682,2.1314259
41.47201874773522,-8.179677317806819,2.609823
41.47201874773522,-8.17717731780682,2.609823
41.47201874773522,-8.17467731780682,2.1845555
41.47201874773522,-8.172177317806819,3.4483378
41.47201874773522,-8.16967731780682,3.790594
41.47201874773522,-8.16717731780682,3.643658
41.47201874773522,-8.164677317806818,4.185472
41.47201874773522,-8.162177317806819,3.4990468
41.47201874773522,-8.159677317806818,3.4990468
41.47201874773522,-8.157177317806818,2.5327435
41.47201874773522,-8.154677317806819,3.144357
41.47201874773522,-8.152177317806817,3.886689
41.47201874773522,-8.149677317806818,3.2490792
41.47201874773522,-8.147177317806818,2.8915956
41.47201874773522,-8.144677317806817,2.8915956
41.47201874773522,-8.142177317806818,2.6027505
41.47201874773522,-8.139677317806818,2.0602448
41.47201874773522,-8.137177317806817,1.9874455
41.47201874773522,-8.134677317806817,2.1917796
41.47201874773522,-8.132177317806818,2.957195
41.47201874773522,-8.129677317806816,2.957195
41.47201874773522,-8.127177317806817,4.5031533
41.47201874773522,-8.124677317806817,4.230571
41.47201874773522,-8.122177317806816,3.8805635
41.47201874773522,-8.119677317806817,3.3911905
41.47201874773522,-8.117177317806817,2.1325214
41.47201874773522,-8.114677317806816,2.1325214
41.47201874773522,-8.112177317806816,2.0000045
41.47201874773522,-8.109677317806817,1.9828393
41.47201874773522,-8.107177317806816,2.372204
41.47201874773522,-8.104677317806816,3.2836003
41.47201874773522,-8.102177317806815,2.2013881
41.47201874773522,-8.099677317806815,2.2013881
41.47201874773522,-8.097177317806816,2.5486624
41.47201874773522,-8.094677317806815,3.3498747
41.47201874773522,-8.092177317806815,4.9523787
41.47201874773522,-8.089677317806816,5.278383
41.47201874773522,-8.087177317806814,3.4418504
41.47201874773522,-8.084677317806815,3.4418504
41.47201874773522,-8.082177317806815,4.2468266
41.47201874773522,-8.079677317806814,4.589698
41.47201874773522,-8.077177317806814,5.344105
41.47201874773522,-8.074677317806815,6.33623
41.47201874773522,-8.072177317806814,5.579705
41.47201874773522,-8.069677317806814,5.579705
41.47201874773522,-8.067177317806815,3.8690202
41.47201874773522,-8.064677317806813,2.8907685
41.47201874773522,-8.062177317806814,2.300026
41.47201874773522,-8.059677317806813,2.2133589
41.47201874773522,-8.057177317806813,2.207343
41.47201874773522,-8.054677317806814,2.207343
41.47201874773522,-8.052177317806812,1.5688508
41.47201874773522,-8.049677317806813,1.1381689
41.47201874773522,-8.047177317806813,2.68815
41.47201874773522,-8.044677317806812,3.104379
41.47201874773522,-8.042177317806813,1.8550084
41.47201874773522,-8.039677317806813,1.8550084
41.47201874773522,-8.037177317806812,0.71684355
41.47201874773522,-8.034677317806812,2.3763652
41.47201874773522,-8.032177317806813,1.8349649
41.47201874773522,-8.029677317806811,1.7196497
41.47201874773522,-8.027177317806812,1.4094043
41.47201874773522,-8.024677317806812,1.4094043
41.47201874773522,-8.022177317806811,1.4521533
41.47201874773522,-8.019677317806812,0.9606233
41.47201874773522,-8.017177317806812,2.2146277
41.47201874773522,-8.014677317806811,4.092088
41.47201874773522,-8.012177317806811,4.062908
41.47201874773522,-8.009677317806812,4.062908
41.47201874773522,-8.00717731780681,3.1097546
41.47201874773522,-8.004677317806811,2.136214
41.47201874773522,-8.002177317806812,1.1883293
41.47201874773522,-7.99967731780681,1.5649068
41.47201874773522,-7.997177317806811,2.3100245
41.47201874773522,-7.9946773178068105,2.3100245
41.47201874773522,-7.99217731780681,2.8661187
41.47201874773522,-7.989677317806811,2.6900098
41.47201874773522,-7.98717731780681,2.3199444
41.47201874773522,-7.98467731780681,2.3008595
41.47201874773522,-7.982177317806809,1.7521603
41.47201874773522,-7.97967731780681,1.7521603
41.47201874773522,-7.9771773178068095,2.3693287
41.47201874773522,-7.974677317806809,1.4557118
41.47201874773522,-7.972177317806809,1.217495
41.47201874773522,-7.969677317806809,1.5535058
41.47201874773522,-7.967177317806809,2.1441865
41.47201874773522,-7.964677317806808,2.1441865
41.47201874773522,-7.962177317806809,2.9062066
41.47201874773522,-7.9596773178068085,2.6619754
41.47201874773522,-7.957177317806808,2.8192768
41.47201874773522,-7.954677317806809,2.7525043
41.47201874773522,-7.952177317806808,2.3654912
41.47201874773522,-7.949677317806808,2.3654912
41.47201874773522,-7.947177317806808,2.6185782
41.47201874773522,-7.944677317806808,2.7721639
